id,pool,user,collateralReserve,collateralAmount,principalReserve,principalAmount,liquidator,timestamp
15061412:2:0x0023946f0e5eca020b7ad71d03332c3a9b442210f44e984e46402a2767695ddf:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0ef74e478355d6dba196e6a1ce1a6563237050f7,LINK,29837532153678728401,DAI,170261330771779846144,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742621
15061407:2:0xcb550d9e4036c9dd6821e5e9beaef46841996bfb093c62210005050aac05151a:20:20,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x62ec90b7ca529f353793e420c6f8233b0eaed2fc,MANA,211599012308155419010,DAI,159943633245344202752,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742580
15061400:1:0xc9d7e9928aa07b97eb10337debeb6e1a7edde43b1b9b0787fd635ea926591bf6:17:17,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x369693ee54fd8b2fbd365375545d791c58dece53,WETH,203544186573262080,USDT,202390240,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656742454
15061399:4:0xc1f8f1a03609304bdb8da6dbca2757b2a1d06bf5065ea306ad3ac1ec4ad9b432:46:46,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe5a285d86308fa651c7268a7176199ef8dcff283,WETH,177951971819988403,DAI,176083876117044396032,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742446
15061396:10:0x0ff57c4d796bac3a7edfa5976e40a3b107cf7a5b7af10d8be51dfd248287a091:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1898fea3b23f01eabef161603da4ab9003cbd732,WETH,178857349409432126,DAI,176979749276910387200,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742426
15061384:5:0x8dfad214e51bfbef3313f54841a14f5b1ea28a711a0cbaf376732c09c96f5241:40:40,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4b2f041653accbffea26653e3ead39054748cf2d,MANA,195593647142670921703,DAI,147845484827439726592,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742265
15061383:1:0x19d4284625de3bc01bcb054843ca5c68ffda3d1d95803fa0a6efb199668bb690:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf8960f3cd8c0af0efabc2ea79bb95f52cf1c22e1,WETH,34876449853355669,DAI,34510325525321235491,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656742250
15061378:2:0x6767f2f6ca8efd6d1bbaf9e227e60252b768d102a72c9000938f731433fdec6e:20:20,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2eb79bc49d6b236d34ec7c10d3d8ac68b657bdd1,WETH,182477911209384840,USDT,181443395,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742215
15061374:5:0x62723b159fd63898e2378e275f9ce2db37107b9227280df432c578f90ff06805:446:446,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3ebbabdd60b7926cbc3567982e72d0ed848f8499,WETH,194443688760562246,DAI,192402467099890614272,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742173
15061371:7:0xe67fbce114daf659d2d51e7e228acfa0755edfeed9d9c5ea18b94e6d735652b5:112:112,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9c9151c6e094094dd54a17c59b35221476398d56,WETH,211822573049196504,DAI,209598912167820984320,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742114
15061368:2:0x5392356ff11801e929635366fbdaca428a96a5c015909e0952aad797e873494a:23:23,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfdea6f30f3dadd60382baa07252923ff6007c35d,WETH,183199330213797694,DAI,181276149042752225280,0x8472ee188899569cf6ef42bb2038facae66972d2,1656742051
15061364:2:0x822b450e00f1424831a4f7f5259ceb3a441cbdeb33950517611b6fdb6c63f195:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99e94953369c1c1c236bdcc76d74e31bb268afde,WETH,209911911350862630,DAI,207708308122526481150,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656742029
15061347:3:0x4349f4470b3d558a21d97bf9e1218393ed37ae58f757bf87ce4e40724dcd5b12:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x68ff5cb5f3d1bb0e162978449cd410e04bf752d7,WETH,179516748863507813,DAI,177632226518919053312,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741815
15061344:2:0x070112d38e51d7994b5d1172675da193cbb45d29c505b044e141e5bf1d9c446f:28:28,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1da44ad4a2eee5978432f885b85f20bc8f9b5322,WBTC,1092845,USDC,196639524,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741783
15061340:1:0xf0981b83509e6f082fd576fc7e8c48c41a699f70f9a679cb5f33324b914187d2:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x700c1e9616f7190f8b20eee581a6168f9c6f5d1e,WETH,216151191754162599,DAI,213882090106271662080,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741713
15061339:3:0x750706c4469851c868d9be9cabe29b3fda22d9e27356dd5af447721eaaaf4473:34:34,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x856998b71de544fd3e82790064f5031d20eae45f,WETH,227789343570482510,DAI,225398067488805191680,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741702
15061335:3:0x38a1d86151c009766104340742116b509d3dba4ce0ebcfe4a6adad95e29cd210:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x778f35bdbe32f901b597a8929b7e4c2b78128788,WETH,172966139516882867,DAI,171150383845947342848,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741653
15061334:1:0x5e0a4015c056332dfb3e6d9ed5d16658b502c53264de898a83b8e16ba277671a:17:17,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd2dc49d661b8cd113bbee9d9a8ea5ac2870bbf05,WBTC,956930,DAI,170666558845700882253,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741639
15061319:3:0xe8502901c6e86279a5e612e613251324afa961453bd03df01c686bbcf28bd848:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdfe166209547431a57ac6d887720d4c05fef5e31,WETH,201925435533037692,DAI,199805672348755886080,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741405
15061318:13:0x195ee3909ee11840426b54b7e1b8f59ed2212725c8db318b8c5f68214eb0a424:155:155,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7e5ff1e2894d9b47aeaeb5cf305125d2b2335895,WETH,172119557540084209,DAI,170312689076954660864,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741389
15061307:1:0xa54e85a3dae798af5759808b2f63dc16f0ea539e58c857d936dccfee17bc739f:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1ff034901dbee276af5f75dba762c3aeb59784d8,XSUSHI,105498098691397377869,DAI,121856666996891585360,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741246
15061304:4:0x820b762a030eba0da6d670f857ee486064cf1a83bb5c4e7c38c06fa622c4a520:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd6428e291b7bf10d68e22c8fd2e0ab711eeee69d,USDC,146650172,DAI,139098492933865079173,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741239
15061298:1:0x9b2260b9a46c301f5bff83899c49a3b8fd7c91f593fb6e5fad3eae24b7daf27c:23:23,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeb6be041000438400816ef46224f4aa17ca316d7,WETH,198584099769021050,DAI,196499413099593302016,0x8472ee188899569cf6ef42bb2038facae66972d2,1656741161
15061293:1:0x1bac850e235b5219fcdb19466ec62f54dbe836f8a2d00aeb0e67c12e453c2e01:35:35,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3869ef735ce6b0d11cac512e3f00acc4841581ac,USDC,223528398,USDT,213052498,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741105
15061290:1:0xa22936dee0a85f53a938ec9c0394d510e04c02ad2a19147889a1cd8b99ac8685:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x40f246f1cf7e20547a8ab503eb1dff59238a3dd0,WETH,183332579967218005,USDC,183020736,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656741071
15061281:123:0x1195b8f1ad89c70ecb7ee503733aa682f3240e320ed9f6e7e5c01df0a6617c57:248:248,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x18bd4a5c8174a3f8ed14018576cfe8f62ceb704e,WETH,212059158695175521,DAI,209833014196315399241,0x20589dbfaac326f7fb4b94b798c9e7b0e3cf2c37,1656740933
15061278:6:0xb8dc18b6e1b6671d391535ffc2907d1bcc162049abb8fdbcb881ed002d0452f5:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaad5671e004d6f9a1663394afb6e677979f2fd64,WETH,179760875554112466,DAI,177873790428021325824,0x8472ee188899569cf6ef42bb2038facae66972d2,1656740921
15061277:1:0x99ca7ff92d252e63c6b0f3545c936bf625bbfb21dd35232972da12f316bd6184:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xae251349e3ca23e39dffbcbb54b710c4a048454d,WETH,189916771506388103,USDC,189593728,0x8472ee188899569cf6ef42bb2038facae66972d2,1656740912
15061255:2:0x7fcd65b362ccea9e48597b51baece6d646e029c8c7167b685ee82aae27c7e9f6:20:20,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2e7c76bb41e62ec543ab62aa9f4a8b5cbe01224e,WBTC,673228,DAI,120069042139986863317,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656740656
15061242:11:0xce52be75e83b4487dd2c061585f9e14ba065850e93a7cc71ee65b1db4dd5ff29:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x37477c11d21a408a68321588aa0c22972eeb92aa,WETH,193949508086797679,USDC,193619605,0x8472ee188899569cf6ef42bb2038facae66972d2,1656740458
15061229:3:0xcbcd04a2ecc232aa2b0703b58072bb02c0be0dc868e65a67f4ca77b30dbd62bc:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf4581fa9878abb5981f8c9d2fc51a76d322392f2,WETH,201307993997926200,USDT,200166725,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656740298
15061218:11:0x41d86d80db14e9ac1d45efd84917f1d6139976b3545e57ada965da9161f66b38:79:79,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2d3d5e0edb24e242d6b51101ca2c8b8c05cfe545,WETH,182557046202130453,DAI,180640607569478877184,0x8472ee188899569cf6ef42bb2038facae66972d2,1656740146
15061197:1:0x3d3329bafc311fe467f67e895adf4c61468ad911d45d20ee7477b237b4159976:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x087fc6c0afdfcdd87dace9445ed6d8c07eb19399,USDC,216295266,DAI,205157247273064060039,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656739908
15061192:4:0xe3b600afa9f2eca944009b4fe811f7b30df63de89c89e942c3e6ba775fe4ace6:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb4c8cddc137f46348231c937c4d36b643320af22,WETH,303954301549789704,DAI,300763464613231919104,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739851
15061191:5:0xa8ebd9b6081c64cf607742eadc2bb628b8797385cbbae5beed0fcc334c88333f:64:64,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8356a32d481e76e69f9d8e9ba8a4c6b25f4fa44b,WETH,172445256399047856,USDT,171467618,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739844
15061183:85:0xc6e39a49cc324d9dfaa1a33b534dfb8caf61cedbb88aa23f1c13c838b9b765c0:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1e59519fba086756db0f6181880394a77aafa530,WETH,198886143733452030,DAI,196798286281333407744,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739780
15061175:12:0xef29f363709407de89e813e6603756c11f268096be622b026eb8ba605d5fbe61:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x56e799aa2b47cd0315e24e1a3e655aaea8cd3e3c,WETH,196112811416193302,DAI,194054067719498235904,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739685
15061164:5:0xf6254d651897ba1dde3aafb2e91b8c3bda45252b3da25d931c30a0228df7cede:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5e9f1d6a322e1297981f967b2ac86f5ee70348a7,WETH,185502761899046424,USDT,184451097,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739506
15061159:8:0xfc13661a3b1ffbdb84311bdc03f8c8d142bfffc9944ab308a50405c26aff2ace:74:74,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa5b7eb968974a5e9f3d2264fc293216d15471d3f,LINK,32030428109952635882,USDT,181841171,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739421
15061140:2:0x74ea60b3dc1870336a692617e4883644d028903b6120e39e89caedb820a33e33:26:26,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba611adccf8e04839fac7c93a96f9b45173f25b4,LINK,30408616966488660339,USDC,171430894,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739106
15061139:1:0x7d0f6d6fd8e053432ec161b6aed1b707151eaea2bc19fa09b8a8d77bf84bd640:19:19,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x81a5ab2e09d2886e684182e65f6406b02963eb9c,WETH,196116185408433276,USDC,193645427,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739087
15061138:3:0x09df372649085790dcde1a34818ee9b204abf70a065bd98c21cbd26b0f538f02:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb9ca542bea41fa50a47043dea79d0a1c08f6e7d3,LINK,30821579015223978038,USDC,173758999,0x8472ee188899569cf6ef42bb2038facae66972d2,1656739063
15061122:5:0xdb383cf7a7512c508d5c534876f1c84e0963f6fd3a4c98147f9cbfe0d1aa1632:59:59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb1f7c1aa2e8543ce378622ae78a0bead207e3b23,WETH,184698517512903326,DAI,182759598245096554496,0x8472ee188899569cf6ef42bb2038facae66972d2,1656738805
15061116:3:0x4c27f48d67d13ec3d819e21ba55b8cd4212581911ba07aacb1ea6e91b696c379:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x12467763c35859f7926565d4216f268ecac8004b,LINK,32351216178203474441,USDC,182382445,0x8472ee188899569cf6ef42bb2038facae66972d2,1656738761
15061109:3:0x49fd0943f124f1ce820a73a701615b1babe04545427215f59dceb9ecfec45af9:34:34,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeab9357f01fdca80b59404df469e714ba1f9f644,WETH,146194352081304828,USDC,144352531,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656738678
15061105:7:0x47180ef63599ef8e66eaaed4522f11a8327f2bdc282d538ddbd023fbe808847b:64:64,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba0bf5b058d9d3c868e041c2365d2131e4a9cb3e,WETH,196713325442584272,USDC,194235044,0x8472ee188899569cf6ef42bb2038facae66972d2,1656738584
15061089:5:0x701ee1241aede6f6a43f94565fbbb57935d1d1fee04ddeeff5c6931787ecc4f6:32:32,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0627b27d5be5bd488b5eca14ecc058195824cff2,WETH,177946507776656892,USDC,175704659,0x8472ee188899569cf6ef42bb2038facae66972d2,1656738355
15061088:3:0x2ad557727711051cf194207543e266f095b4e6d2537b4866e2d39b1a988ddc1a:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x99ef2db6d141e44b6749fe4e673c01dbd01576d7,WETH,193879482435514764,USDC,191436903,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656738346
15061077:0:0xab7616c27efe71340520d3b8aea5de38998b4d4c41887befed4a2022e5716a6e:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x116fbfe6857cd092e31725a379489eb7c93a7e23,WBTC,772024,USDC,137396769,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656738192
15061073:3:0x7b43450ed25d9c166a63dc1b47ee7c87e888966c42bc366a0abdd872f6c373b3:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdc6dbb867dc979e8c0273885fd3290bb12c483cb,WETH,136584421932659148,USDC,134863671,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656738161
15061054:1:0x96b42c0f1a41dc20b807e24877b9fcb07b61d5b9f9e8cd8ee4a634cc5dfa6620:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaf90a0d9a2573ee956a278565ee8157934f3fa9d,WETH,217179854828213676,USDC,214443727,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737978
15061032:7:0xa9572469aeb82d7b8f66517406bc56f170169302484f5e53fbb68bc51c3be176:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x516f50d29c40c06585068a269f51cc7b49c1220d,LINK,35263261967456258692,DAI,199222269085913088000,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737623
15061028:2:0x297cc0c82984918a96b5ac284de464f2e6d9d6f547942ce4e898d48cca366e50:40:40,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2d99efdd457fb33c9f0d6223b8a768191a2b5873,WETH,165333653461745916,USDC,163250707,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656737599
15061028:1:0x599080a209a08a7aba4a7bb7f1e70b0504904849e9b0e59acd78c590acf9f55d:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb140a85f9b7aee435080166727a357745df3e4d3,WETH,197041862571395027,DAI,194973365925895307264,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737599
15061025:5:0x06b27a159293705534d39611352c3edc9f95db20b6e2934430d2fd63c628dab5:87:87,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1cd583b7af9005e3351e6bbd7646a137f87f8bd4,WETH,198074257060790040,USDC,195578830,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737525
15061023:0:0x5b72d492f8309772915b0267d1d50435e8677efe270bbae342bee9e89fba1b5d:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9ddac6c981572aa3f4ab7ffa3d64356d94093206,WETH,100537173763423656,USDC,99270562,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656737501
15061022:4:0xfcdaed3bf32386b7445d25bfa45f072424f81cae486df62c2c1c06f4c6df6880:82:82,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9326fbf40cd82f9be789f889bd38e003d1910592,WETH,198830351675016012,USDC,196325399,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737481
15061014:9:0xcebd16c9354802e91f9eb57893196f957a2daa68a07ce3ef120e406cfc2b7f0c:77:77,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0ab1b042915feefe08c965f8b4d576ba0ef07b95,WETH,202793686276329608,USDC,200238801,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,1656737360
15061014:13:0x13fd6d183a59bf7e8515ff537a6b1abdfb50cb301365e4c363fff4ae3f688f03:113:113,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7d3717aaf404875dfcd807882550a5476cf40e7a,LINK,31859982862243500596,DAI,179995205341813571584,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737360
15060995:3:0xf911131b069672c5227e94bb3d5ff3b4373a2f7dbe12b00774a8a928f50101ae:64:64,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6877e9a0d649a9c59b2262653a9c15642bfe8d14,WETH,204010982553221256,USDC,201440762,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737203
15060989:1:0x4bdd473818307ddf146d1a1be1011c061f4b618451f7e524a2e68e3e819dbb61:20:20,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4d9fed7af38c4691e992d5d6396d8b2fc773fc99,UNI,24412433705655752381,DAI,104944348058176278638,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656737120
15060987:3:0xd9e7f7025c8655185787e4fb6139bbc339e4d5984bdb607cc71a57fd65e54361:40:40,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7143501c963118b69731c8d799e006db65badf19,WETH,285512244483429180,USDC,281915235,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737086
15060986:51:0xa605358e9772570e2f3570eab8238fb6a076cc069e91b3f72d91368fbb8f2f75:62:62,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9318ad433e97a01ac03524a880b9310b0237caac,WETH,129020710957816188,USDC,127395251,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656737082
15060983:6:0x89d2de5a4e3604d36f071ac104d8f76ae0ddf0c1ae312230df74b440a562687f:107:107,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcafe136919b04404d30ee0a19b2d5be8fc20ecb4,WETH,225690789344001156,USDC,222847437,0x8472ee188899569cf6ef42bb2038facae66972d2,1656737046
15060973:2:0x39f74309c1d167f5f875080a896176ea77196bfffa1ff17a8b73e0582cd77c1e:27:27,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x896e9d96fd56a5e7391156bf8505f9c45b09b0fc,WETH,197893405614311316,USDC,195400257,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736961
15060972:7:0x9ae41205dd463c5e562c47fc947b00309ed00429a4d52a7aa998e2522a9cfc48:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xafd6537db3ac19b37ec6c6c744bb6b91eb476953,WETH,199527925012322592,USDC,197014184,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736928
15060968:0:0x15867106e69b732fdecd374a01aa4bff166c6d3ec490a65a63d8f777cb63d0af:14:14,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1290a075ee4eb0164908d13d0392e7f2a725f1fb,WETH,124323282679593564,USDC,122757003,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656736882
15060967:1:0x3a90055d08d47161b42f3c4daf12502f2ba30bfd2ca8f5abc6ddefd9e71f601f:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb4858ef9c34b0ca8771af82cfe377ecaba3f583e,LINK,33407822746937129899,USDC,188339145,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736874
15060963:9:0xfca86f64f7f895df218dfa47ebf543836f5c71af0d6e5d688495942eb2b27bdf:86:86,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1d27abd8cc394637ae1333030140ec0a2d8941ea,LINK,33661967074199824802,USDC,189771903,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736820
15060952:2:0x961b885021d629944fe333342a7221dbee0dda3f88eacd3bcf47a949726aba51:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1165399caa07b3688269a29aafaac9c10aff25e3,LINK,32930251903604830572,USDC,185646803,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736673
15060945:158:0xc4c923c2996875664fab9636e275ae8633a5f37ffbf6f94db06092760d980ec8:219:219,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd3140be49f2c17f8e7cd4d3a77d99cff864cff01,WETH,195085409341779362,USDC,192627636,0x20589dbfaac326f7fb4b94b798c9e7b0e3cf2c37,1656736497
15060937:6:0xb8bede47ab8ead0097e6bca037f280afdb807d107d3eb4ed08a945c31e53ac12:62:62,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26293c37d547754ec7305343c2bb94727cdf300a,WETH,187943492756053748,DAI,185970508542262444032,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736424
15060933:16:0x35b643ee23166399cdf2707ee54fd315e29573e4d62affb3ce66589e20ca804d:165:165,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9ddac6c981572aa3f4ab7ffa3d64356d94093206,WETH,200835494348912640,USDC,198305280,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736378
15060932:2:0x91858701fb6511ac9655b1151183e8e1d7b4802486f00f7b3d96b6076b20b410:26:26,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72f0e25299179b19277bee076a18841bbf428902,WETH,103345869959855124,USDC,102043873,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656736370
15060926:124:0x0c05d6a867c08c741fc4425eaf7b806cc53bcc23338dad89c0ca7c23923a484b:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x34e2358b5f2df8abdcddd2eb63c2bccce02027da,WETH,206601894001106016,USDC,203999032,0x20589dbfaac326f7fb4b94b798c9e7b0e3cf2c37,1656736297
15060926:1:0x6b82a19393c857df0be0e4c86967451bd090321929beef3178a5202f48c2ac52:18:18,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x08173a4e348186b6aad2d29c9d2455f0ada18c5c,WETH,56414567664808416,USDC,55703832,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,1656736297
15060910:1:0xab7a4785d3ce1a90a455191f21ee70980ab1f09be30e016841094d4ddbc40957:28:28,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfa27d2dde0271afca6d6cd366c0b3a1e14d26aa5,WETH,200978577979752468,USDC,198446561,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736139
15060908:4:0x9932ed24f24e0122a05a49c2554a4993e23f4ea1821eb84f6b6b981e2de44508:51:51,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdf6c77035e1ee89f380af4a52dcf3c728782f85c,WETH,201875644621911288,USDC,199332326,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736128
15060907:6:0x76f698bf5dfdb6a6181fb73ba26f00f02b4005c6d4f1789085e0bc3ebdc31571:66:66,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x354059e46e0d54470b3497de3c6eed9d86ef4cd4,XSUSHI,120723952211612864991,USDC,139147411,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736112
15060906:1:0xe179be52cec333ee8eb4378388b53ac13ccd21d6e86eadba7068dbb21a6fffc1:32:32,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x77a6daaa4384b5f5bd1cefe8834578f10c97ebd3,WETH,207796597402748592,USDC,205178684,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736104
15060903:3:0x4f7edb309211f793c97cb5596589c2a0446389d3f44ae5bf852ef7763c91f3e5:33:33,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdfc88d1cdda2ad1e4226b7c0b19309808d1ab1b5,WBTC,920301,DAI,164134006162737561600,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736074
15060900:9:0x39a0be56ecc72f2283d75a32c0c31e66ec8231b66f7d47cab0870794db62b4c2:68:68,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x29b18a877c5cdd63520c7de0ebe9ff050a07dcdd,WETH,203760497836012404,USDC,201193433,0x8472ee188899569cf6ef42bb2038facae66972d2,1656736021
15060897:2:0x7a7f9482d01809b9729255ca0a4a40fbcb33158cca30e95aa83840148a8eda1d:72:72,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb76e4a9932538bbad705d2936d0db755389cacff,WETH,209781438305962572,USDC,207138519,0x8472ee188899569cf6ef42bb2038facae66972d2,1656735978
