timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1658959998,20007839.51381931380469,405386510.24698903462932,0.137825038627648,3.4906574656464
1659042947,21410835.9246289188,428753308.4982535887,0.137591011581663,3.444085607872134
1659138837,21276876.9399871916,425701819.0860900648,0.1393582532028625,3.485301325157075
1659224494,20647674.37414374866702,419810698.72473960138682,0.1388515661842635,3.5289309128441535
1659309489,20249901.31404111432,414041210.34070215696,0.135334741335885,3.458915630141769
1659394863,21022428.76602135078,417539246.50305879403,0.141719067473275,3.518460766485121
1659480579,19201715.8097740873,418337909.9929470686,0.1250702809666065,3.406052386596359
1659567859,19614915.25781962189925,419247412.4900728248414,0.128818390895268,3.441690697407516
1659657185,20125248.41427739105104,422050536.14480558173332,0.129739714106625,3.400996274772375
1659743859,22101932.2830670923,437530694.4387845544,0.142732892157723,3.531932226130107
1659828912,21164717.28985208845482,429243942.6642508463229,0.13670624946897,3.46569297025962
1659901147,20304119.0334054016,431441077.1487260496,0.1312183170744,3.485313254784955
1659988468,20692001.8718762941,440571932.6556759568,0.12621629121234,3.35923004040561
1660078608,20608339.8887322408,427194472.0692642822,0.132347450624202,3.429321556020195
1660175073,21030242.0714644128,439594918.0314537984,0.130290912768206,3.404336894730968
1660259180,24765059.6008004412,451145935.5558684426,0.154944624371175,3.528289388781045
1660348449,25204478.0900404557,460752797.6624356927,0.15655741187358,3.577452849390192
1660416564,23735437.20842167654,461357963.47135915475,0.143562033335448,3.488111825636466
1660499470,24237062.31421226985338,458572256.36009920835584,0.148215528980818,3.5053510573711695
1660598032,24570810.43943521621365,454992742.91666183820705,0.15191899304085,3.5164712802807
1660694350,24295206.12348036,452656310.9242415445,0.1525782962959335,3.5534545597031895
1660777007,23777902.2926290779,443421484.8876251913,0.1493304922251545,3.4809814103592645
1660865614,24077377.2714440238,441050984.85122381772,0.1545733201920975,3.5393553434211525
1660953409,21912168.067831351921,393117522.384228010867,0.15946676410161,3.57616251514383
1661034876,22054939.990904458,399284978.760870113,0.157501426752709,3.564278222431784
1661126015,16143760.44573478944,407707365.33233271156,0.101687639555502,3.210125652123078
1661212656,15954922.86886874618298,408399249.76430087519739,0.0981180205886045,3.139417088814127
1661298272,16887597.3702237204,412812890.2027121628,0.10544997546797,3.222121255337105
1661380578,16996464.19194540240375,407107868.24106618781229,0.107768641001485,3.226660941495511
1661461439,17090903.30110070186,411681736.86902577755,0.1050086820013935,3.161781145690722
1661557977,15856911.20398765776072,384886011.42282616250904,0.104811478526412,3.180038614640097
1661628097,15662714.1032811780996,379165151.22455878646805,0.106758172638256,3.23052077821088
1661727502,21209862.5997535239,378517192.0284995238,0.15835219166208,3.53249736522384
1661808575,21466979.06066552306737,385576760.30341690373484,0.1603430205226875,3.5999791981873125
1661900617,20948530.4568328152,387645516.5877304584,0.149555211864324,3.459336174416006
1661990020,21121233.67583101590496,391333800.73051649891874,0.1510308147903,3.497869948717772
1662072535,21151077.46835742252,391871339.82629025723,0.1512076736888375,3.5018283237126625
1662146857,20050429.4047277076,388106547.2558734854,0.1428409106899925,3.456128765713265
1662245603,18382708.7508293200892,390268369.4519013716736,0.123867863903602,3.287172605841488
1662329706,18467690.6537387264,392555246.86999936,0.1244422503069005,3.306481253349157
1662397718,18444247.91184599178789,391961893.40354437562145,0.122963569600367,3.266400035332361
1662502931,17655085.77375549168,376044754.58498250081,0.125139117986883,3.3317530692860505
1662588540,15288771.6026618191,389398222.5770125406,0.097549256373162,3.105670301761104
1662672394,15240774.13703590632,387408538.19679207525,0.09836925838896,3.1255868578272
1662765638,16868130.37751243765,430358688.85243809709,0.09507257790351,3.0319979944533
1662853822,11421521.30734884782617,428929883.22654086614647,0.0579629206395,2.720962921330845
1662940327,11439031.15930721098491,438326916.29691417409176,0.056930634041892,2.7268731255002315
1663025303,11635636.03340924384193,448787993.04345537544027,0.0566801941702995,2.7327030684928065
1663110366,11340238.48402412026557,399811434.9106598438889,0.0629711146767465,2.775136937127527
1663197717,7560680.4824987162985,393889730.57840079004354,0.0384784525387925,2.505771034500435
1663283219,7282832.2924061536,357011784.944449596,0.049451271854985,3.030189044982645
1663372103,5075583.76319272552151,356650655.51476391610065,0.03253785137658,2.85795846839712
1663459187,4869719.9798351137,362123137.2413173562,0.030650346665712,2.849034388150736
1663545359,3450080.633830446,347988232.169667816,0.021823004628313,2.751438913300057
1663620971,1576314.819785771,350815259.899361888,0.0093320159638695,2.5960975372885245
1663718387,1320610.88260653010578,338676500.79771452546328,0.0080717933872785,2.587558917516122
1663801823,1334529.54834910342938,332579535.05789298643464,0.0082676192319195,2.5754777841934065
1663886435,1435445.181302413,346892374.1730302,0.008603554983048,2.598939073663056
1663973735,1386186.2817893944,342073476.7968185122,0.0084305403084565,2.6005381890604675
1664057855,1484048.8821545431,333792425.8396467058,0.0092940127959765,2.613012949990329
1664150387,1512052.82039048,331189525.16398276,0.009549365130226,2.614533146423166
1664235419,1540333.9255724432,338036459.4382267664,0.0095047533305505,2.607351206438352
1664319107,1607306.13100886703714,335710488.99549393821988,0.009959563920383,2.600259258867281
1664409587,1701383.76747619119,341906428.3341106044,0.010456938624924,2.626754946365772
1664484707,1708077.690933216,345991397.9275210422,0.010348066797735,2.6201546429524125
1664580947,1695639.2487893092,343620817.133462297,0.0103578128334455,2.6237598548851485
1664663891,1725448.8364621176253,341608767.9295348001551,0.010548404327733,2.610500056519101
1664749991,1718495.41361541063459,339812580.80122840527825,0.010651210219557,2.632691956733357
1664840807,1796542.17549526941,326370791.5866249423975,0.01161790582113,2.6382243992355
