date,totalBorrow,totalValueLocked,utilizationRate,liquidity
24/12/2021,10749787.384763891795494286636135,37187684.98996266817279804911670392,0.28906847489068943,26437897.60519878
26/12/2021,10793919.97484799764335698326398996,38176689.49362410707514330613623781,0.28273588197454086,27382769.518776108
27/12/2021,10849532.28189186296582606699156273,38330926.42680449189213143552658871,0.2830490492477343,27481394.144912627
28/12/2021,11757183.77821957796183717273146927,39690681.45961932857652494464062121,0.2962202548772349,27933497.681399748
29/12/2021,12053591.73772533061855223403554188,39901556.45136998770291202171238203,0.30208324711382234,27847964.713644654
30/12/2021,12265495.54555674224294821481864828,39742621.02541673661146812649789046,0.30862321681583477,27477125.479859997
31/12/2021,11959367.67304473024676196312629505,40455182.17040014118657563152488615,0.2956201661055687,28495814.497355413
01/01/2022,11987604.72587093430785386839851126,40594955.18924499841960337700876437,0.2952978928043468,28607350.463374067
02/01/2022,12432846.89672312584119911879508673,41230316.03693716491197676053615127,0.30154624295348265,28797469.140214037
03/01/2022,12657972.21162086701484173904706835,41966581.76051815430315041292392156,0.30162028167682203,29308609.54889729
03/01/2022,12527078.58329924139471348753842846,41710931.44944182183944091102943743,0.30033082810637834,29183852.86614258
05/01/2022,12508490.6930417489878594103558451,43311874.51066571335029275731009327,0.2888004925753441,30803383.817623965
06/01/2022,12490451.81734445154183016181686024,42756404.32877105929895772140652401,0.2921305477724549,30265952.511426613
07/01/2022,12470305.70275908326813067462483416,42002539.3450591727053407764694523,0.2968940901480516,29532233.642300088
08/01/2022,11938762.25789400304605019396396373,41472074.98972177010332059812558239,0.28787472680961457,29533312.731827766
09/01/2022,11531208.205866794824535616393824,41074899.21269619524771711756669636,0.28073612904453615,29543691.0068294
09/01/2022,11522103.85081125184514011041782996,41087049.1493547580180178596847173,0.28043152500262236,29564945.298543505
11/01/2022,11496892.31041568708143568987713636,40500316.46861696694664954070011024,0.2838716660232628,29003424.158201285
12/01/2022,10971788.4644725222434360947349104,40794043.74829580321594294753146055,0.26895564784334175,29822255.28382328
