id,pool,user,reserve,borrowRateModeFrom,borrowRateModeTo,stableBorrowRate,variableBorrowRate,timestamp
11498678:106:0xe3b36996f4e204a808cb32ee99e4d091b583bb95770a49abcec69733f91c1dcf:246:246,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdbbcd2f3a8128b04f1f292dba513a3afd148852f,DAI,Variable,Stable,57821251605111515747251404,35642503210223031494502809,1608579616
11498684:90:0x2c7bbca55685379223fa844b119dbc5084fbf0c37a8a9668ec13ffd34922e987:189:189,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3dc1574eb015909a8261ae0c23f1099838630229,DAI,Variable,Stable,57821252009361335141325461,35642504018722670282650923,1608579654
11498820:38:0x61ceaa9748943df68951e6cd756e4c02d28ea290b307f5d114adcbc5105e1744:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2504fedc33b964fc1fcacebe1dcdee007d534b62,USDT,Variable,Stable,59989714445448753497416984,39979428890897506994833969,1608581429
11500033:1:0x476c99e03aaf9ecf6e5f20afcf802b596abcd4bc34f17012afa87402e395e874:13:13,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1e29a54467deba55dbf27f8850bde11466ab38e,USDC,Variable,Stable,90795941649905209578483036,70795941649905209578483036,1608597223
11500037:117:0xc4256857ed4c89e3f0aba0d18157ebcb75ed72bd9fc40e19e4f7c32b1069ee16:290:290,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1e29a54467deba55dbf27f8850bde11466ab38e,USDC,Stable,Variable,90796040499814134088845210,70796040499814134088845210,1608597310
11500123:221:0x98090c93f3e4161bc7ff18b08fedb4809908504818b8c3932039c8a7c407332b:180:180,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1e29a54467deba55dbf27f8850bde11466ab38e,USDC,Variable,Stable,90387829068254338591962258,70387829068254338591962258,1608598587
11500127:75:0x058c49b0beb75a2232a6f0221bf9e2093f9b9086455c8cc4d1032f90d590cd7e:174:174,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x508d496036bc285487086a649e816fd5ca8f54ff,DAI,Stable,Variable,59994078915856179466471778,39988157831712358932943555,1608598625
11502041:65:0x94dda5608dc7a02a7546577ce131cf796f8ae0ff9f054c2bf14106347061e5e4:114:114,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36716d83e2ca16299abee013db6df410cd1c7dbd,USDC,Variable,Stable,364546538021164851647115996,344546538021164851647115996,1608623852
11503768:36:0x016ca9694bf862e1dcec0e6befd0e43b7c7bf5bfa6e37e9961766f9616690e4d:111:111,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcd89d190353b1d0d4c103102c38b76f7696d511d,USDC,Variable,Stable,59995826936288903736105582,39991653872577807472211164,1608646590
11503933:132:0x26e765ad3ae3f1f12ff1e21539fb5dee35afb8c49f7256924dc4f1df8cc45dba:195:195,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Variable,Stable,73853173124032724702211426,53853173124032724702211426,1608648887
11504251:70:0xbc9a562b1d5023142e71c8b14ca1ce5eace4abbb756efe2019ad258acbf62eb6:239:239,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc65ee4f20226ff0f7aa546a368036e640c57d3be,DAI,Stable,Variable,59939375452013762236454800,39878750904027524472909601,1608652857
11505304:76:0xbd1655d8c998026370bfdb6c6fd95aefe98aeef7c6ab0ee407929357e30fc9c7:177:177,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc2b6b3e0d0877dc115f525cc5b7ac64355569684,USDT,Variable,Stable,49873682085978626454408256,19747364171957252908816512,1608666884
11505593:139:0x05f89169a80347cb3e71c86a2e0b416b259e64b4d2d3f4ed9533655b1a0673f1:256:256,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6264b7f05facadaf24b71a96e1df3f46a654b799,DAI,Stable,Variable,71564485063523595847923840,51564485063523595847923840,1608670814
11505597:111:0x2231b62ae72ef12ffd5b3ed28e2fd040c2ca1132830a0bb498fc1b3e93b62711:257:257,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6264b7f05facadaf24b71a96e1df3f46a654b799,DAI,Variable,Stable,71564545765852157810564340,51564545765852157810564340,1608670862
11506338:110:0xff92c96f7fb0a03158495c897fe2ff07a1024893f1f334ed051c64cf7273911a:293:293,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x016a42b47b051be2946a35fb72774e00a7b8e820,USDT,Stable,Variable,50407698006650565186971917,20815396013301130373943833,1608681084
11506611:154:0x97730c05908c66a79781e3d58ef08282aed41b58da554c6b87583641a45b3a3c:253:253,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x016a42b47b051be2946a35fb72774e00a7b8e820,USDT,Variable,Stable,50641653775017777609227131,21283307550035555218454262,1608684968
11506857:39:0xdcf2315c618ca06a5a76f802635b2bb81c87fd34810ff47984c27b87b5461f09:69:69,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,USDT,Variable,Stable,52190181222806362759430253,24380362445612725518860506,1608687971
11509592:131:0x2dcfae5692e9861910c98f570096a7c7c8af825813c00b8745a86fa7016a9105:196:196,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x56f08f2947cc582dc3c7235118d0413fce4bb27a,USDT,Variable,Stable,58933407622387241748406531,37866815244774483496813061,1608723574
11510146:104:0x75183e3d2a551b57efab380ddb0fd38165c646619e6a8b7585639d5ab18d64b4:93:93,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc72aed14386158960d0e93fecb83642e68482e4b,USDT,Variable,Stable,59064375417125370931885812,38128750834250741863771624,1608730664
11510480:165:0xc91a8bef4f34707bebb97fbe9e1c02a821bb60d7d4febf44862921fab4de9b21:291:291,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc65ee4f20226ff0f7aa546a368036e640c57d3be,DAI,Variable,Stable,58426940084562865503737015,36853880169125731007474030,1608735456
11511646:95:0x3d94aee14b9692ce9de8ae7a50b11f86f10ea3a8af4e89e517a64c3175085dfa:280:280,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb782623abe9f9459e0f69b755f3b3384bf0cb5d5,WETH,Stable,Variable,42715842038704538040788045,10172673630963630432630435,1608750581
11511709:85:0xecb6f267203adafce9aba59458c677bd6cfed93050f68e2d94bec534028910f4:270:270,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb782623abe9f9459e0f69b755f3b3384bf0cb5d5,WETH,Variable,Stable,42715821567048919702092502,10172657253639135761674002,1608751396
11512435:40:0x10cd7f9634d9e1625c043ff96330a0a04cfa760a68a57fe7f6599a616c0cfffd:78:78,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1d9e9719c793b5a4a30ec47816af4b531d4f9d09,USDT,Variable,Stable,55646616032721777093012752,31293232065443554186025503,1608761082
11513450:84:0x43a9d223769bcb2efbd69d3e10fb338b0e65cd2e82cec0b5bbfaa402978b4cf8:182:182,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3f3e305c4ad49271ebda489dd43d2c8f027d2d41,DAI,Variable,Stable,59077857760741724126677787,38155715521483448253355575,1608774858
11522256:149:0x0f5f4a5cbbe56a48b7768ae038f166cdec18e865e23228cf5bebfe3a68e7f869:306:306,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,USDC,Stable,Variable,99271515228996628361405658,79271515228996628361405658,1608892219
11523835:119:0x168d248ee0b96a3de0cba8ef3928db5dfec71d027b7b779f55b953ff4ce1067f:235:235,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf8eda077aec1b2f48dbd42bb87eef2b64efb28a4,USDC,Variable,Stable,59889986974772848983356529,39779973949545697966713058,1608913380
11526196:154:0xf6da1dd6c33703c6aa5b2c79edc99acff224273dca14a6c36e97a990de04a5ba:307:307,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,USDC,Variable,Stable,59836638902494050709311530,39673277804988101418623060,1608944985
11526407:125:0x18e103d0f599de9a03f9e5653f71d5b8f12ee8a900d33bfc99839bb7547a90f1:239:239,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,USDC,Variable,Stable,59994605548949442758708277,39989211097898885517416553,1608947932
11526597:72:0x4b8ca5c61fe6d6562766434e5ad4bb84447c784bff6a2c13d547e14463bdf3dd:66:66,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Variable,Stable,59880648812828652492182550,39761297625657304984365101,1608950430
11526618:73:0xcfa03d7ee98724f071557afb3127903d77ed4507cd75b6da2d1eb36ecb99f00f:124:124,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6769e890a47d26262378301e869afbd30b890f65,USDC,Variable,Stable,59880649723429778237544939,39761299446859556475089879,1608950655
11526656:74:0x185fd83780bb9192a4a9633ded6ced23dc5e877e1323fefb38496776e1e1e6f7:120:120,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcd89d190353b1d0d4c103102c38b76f7696d511d,USDC,Variable,Stable,59931044400957432428382708,39862088801914864856765416,1608951193
11529927:34:0xe95ad8fdd0c7a945fd338d360fc6d57167768dc308dd76d3e02476565cbb6da0:75:75,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,USDC,Stable,Variable,59908877537329892141297942,39817755074659784282595884,1608993677
11529934:31:0x5e212ecd8a1fde95660459660100bf1ac59fb7c3c05c172776410e8c48f68c10:89:89,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,USDC,Variable,Stable,59908877897513933924849844,39817755795027867849699688,1608993770
11530267:58:0xaa60717a66a3a869e4c61f313d543e6c3dd6b0f3f3d2b9e487601c703eefa3f4:172:172,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc9d922828887b42f8cb62fabca22fdee01d28fd9,USDC,Variable,Stable,59774241587287208078544030,39548483174574416157088060,1608997919
11530508:28:0xdf0fa493a61104a74aa10954923491b5ca98a8347707c254b46abc2aba59b2d4:30:30,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3f3e305c4ad49271ebda489dd43d2c8f027d2d41,USDC,Variable,Stable,59949630400788079789625469,39899260801576159579250939,1609001203
11531545:89:0xcb5b6458af8cc14a8ec55c58f5d11234e1af52a7d1e294c6719277be320207da:188:188,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbcb4c8386c097589e7825aaeb9e7c6295835f1d6,USDC,Variable,Stable,79811269685061523371081120,59811269685061523371081120,1609015483
11531832:79:0x239c87b2e4fc71a3bd520aaf070374a975c31eb4686b863615f47dc0e4c5f6a8:223:223,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x89f40ca416df2cb2fda79c3f5d9338e87cab0600,DAI,Variable,Stable,97792651571106768791062699,77792651571106768791062699,1609019028
11531919:112:0x2b489c6d49e8b80553edbcd4fce4977f1a1e838c758886fda502120e062f29e0:287:287,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1e29a54467deba55dbf27f8850bde11466ab38e,USDC,Stable,Variable,59967149044482768113289576,39934298088965536226579151,1609020182
11531938:57:0x026c9faf4e0378b4f0dd5af878aff1efd3ab957ba3ac59001a41e4a46bab6e73:145:145,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa1e29a54467deba55dbf27f8850bde11466ab38e,USDC,Variable,Stable,59967150203865264728565489,39934300407730529457130978,1609020482
11531996:5:0x0bce5c9ee5777d5263fdba5d76380067d6343fd5c08d3a952fc62090af01a4c8:7:7,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2afab81b50410596dcf6c290f1dc8344518e9970,USDC,Variable,Stable,59885849310159888344315524,39771698620319776688631048,1609021217
11532290:47:0x353ea052860a5cadf0156cca3b7c1e5647d42f428b5e24601cba0481ffc958b1:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Stable,Variable,59863950153562970989342162,39727900307125941978684323,1609025144
11532310:128:0x4b41702b0524612c14e1cddbeace47c1f3639030473ab100921e133ed0d0d49e:154:154,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Variable,Stable,59953977149715839520787353,39907954299431679041574707,1609025280
11532394:101:0xf25e9e9d95eeed4b8c7f57a9abee4de3d5d15c3e5912441d754fe321b6be9c83:244:244,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x56f08f2947cc582dc3c7235118d0413fce4bb27a,DAI,Stable,Variable,58888356411748105167560555,37776712823496210335121110,1609026451
11532422:106:0x43fa90a060e9c88f4e5bb238bd357e3646db294d56975f936d869c425013648a:230:230,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,DAI,Variable,Stable,58888358721681084918308817,37776717443362169836617634,1609026704
11532484:80:0x37eca2516374eed6f45fe753d62a873285c1faf74170c6a23e532d79de6ebaca:159:159,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x89f40ca416df2cb2fda79c3f5d9338e87cab0600,DAI,Stable,Variable,58890767853973242734759395,37781535707946485469518791,1609027455
11532505:158:0x6277a17523e04046a0b887ea5cbd13ebb111e7ac6336a4af5de1651b269f6357:295:295,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x89f40ca416df2cb2fda79c3f5d9338e87cab0600,DAI,Variable,Stable,58890770596680619859409212,37781541193361239718818424,1609027755
11532895:52:0xe3e7f9903dd1a91d9d7429e196bd7d47a6b1c517f9a239e2f493d8dd519097f0:122:122,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x03b08491fd4cbeb80d24b823ff4c542d8ff67382,WETH,Stable,Variable,42725631736962147988529195,10180505389569718390823357,1609032867
11533107:83:0x7664e6968cf0cab65ef21f26219a932df9b0cc09baef98cd896d07b636acf590:164:164,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3c2714b19cc07feb1fde1e2674a19d045f02d255,DAI,Variable,Stable,59621833048408835952885480,39243666096817671905770960,1609035707
11533859:32:0xbe1acf28070e7aac87d7d7f08e4ca64b7cfb417de46ee72512fe9001a72527da:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Variable,Stable,59917955825548818300640172,39835911651097636601280344,1609046006
11534087:94:0x9c1ea44760b77dc12ef400841bfdfab14979931fd9a77f33cbcd52ca25185e67:178:178,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbcb4c8386c097589e7825aaeb9e7c6295835f1d6,USDC,Stable,Variable,59912606074445175904858039,39825212148890351809716079,1609049136
11534091:146:0xf42edceba5b3c59afa3a5993d29b1d86512149f1eb309cbac09f2a089f363852:152:152,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbcb4c8386c097589e7825aaeb9e7c6295835f1d6,USDC,Variable,Stable,59912606215074225253096805,39825212430148450506193610,1609049172
11534122:28:0xf793104f4d408fddf41d6d9bc96defe663012810eaeca8d3e0f956e06794d892:48:48,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4e925df00cf892d0d20bb7985f0ec5d0e1154b6e,USDC,Variable,Stable,64876944132264322475655654,44876944132264322475655654,1609049558
11537505:43:0xfd83e3d153b6f2a09eca6d5fbe78a50803d0a17e76fa2b63f9d50940456db660:153:153,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdb06b20458e156e27f60b33b965a3551bbd8857c,USDT,Variable,Stable,204338832522386585906398446,184338832522386585906398446,1609094191
11537865:130:0x3d00412ea446bed21e44bbc65a75d2b7972c3532eab6d449c7896e8e70349d3c:366:366,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xff2fed9cb48196ec35fd97b290c583e7a63b17b7,USDC,Variable,Stable,59413663208758889362764463,38827326417517778725528927,1609099140
11538225:46:0x18e6163e790b1460ead8cbdbb49e26c73efdffcabb845bfac344de13e97fd6c5:110:110,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887,WETH,Stable,Variable,41860377826177711303652279,9488302260942169042921823,1609103636
11538363:97:0xcd66ed7b59ad1997c9f72caa165678708d46e9f6872a6dfda4cd72add3099936:231:231,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcd89d190353b1d0d4c103102c38b76f7696d511d,USDC,Variable,Stable,174975421078063779248434092,154975421078063779248434092,1609105673
11544371:48:0x9eb09546eeb6d55b18d1971098ef92d022cbddfd08348d2fd4ecd17e7f9855c5:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,DAI,Stable,Variable,59974729557887614443326544,39949459115775228886653089,1609184117
11544385:72:0x8a7442f7e10c73fd088eaebdbdb46fd072fad30371d6a86d8061c23cdbd4c18c:110:110,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,DAI,Variable,Stable,59974731294830388729204164,39949462589660777458408329,1609184304
11544899:208:0x9cb2bac4f1d58c697e884e44b2f9b6d10572640959574d099c851047bd556491:346:346,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36716d83e2ca16299abee013db6df410cd1c7dbd,DAI,Stable,Variable,123113785901852345905159061,103113785901852345905159061,1609190890
11544940:57:0x0cc869288cffe0c5f7ae90b1636382b10f2b284d8a0cb22669da741f41e1c159:135:135,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x403a5a6afd8c1f7857bc9f90386f6412da0cd104,DAI,Variable,Stable,148281652383722001392850105,128281652383722001392850105,1609191371
11545744:68:0x0c69ce103f6b8c8d09227541a3ce4f77be7ffef4965761ae594cc3d89d6b50ba:123:123,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,DAI,Stable,Variable,53506692455149202359453269,27013384910298404718906539,1609202386
11545750:60:0x34701102f5ef8229f9f61fa9f581962d3bf183bc5ec9a7a76580ad45a9ed6b21:107:107,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,DAI,Variable,Stable,53506693983642438976883730,27013387967284877953767460,1609202508
11545859:119:0xbecdbda51c205937b27aae9f581d1e110982eaf3698d1d6827075b21f73e5215:281:281,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x749b28d1ae23cf7444ac6a37a80fe4a22c61601d,DAI,Variable,Stable,53540951599883443773846784,27081903199766887547693568,1609204080
11545928:146:0x3d1cb846c36f531196c633cb91193ada3e7e6825f276961f16f3ae44fe153035:308:308,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeb7ae9d125442a5b4ed57fe7c4cbc87512b02ada,DAI,Stable,Variable,53638915681240315018631372,27277831362480630037262744,1609204850
11545939:89:0xca2477ac886254e0e71273a5617d06213e7d9091076eb21e3a1b6d801d259e36:95:95,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xeb7ae9d125442a5b4ed57fe7c4cbc87512b02ada,DAI,Variable,Stable,54006821339240418224652493,28013642678480836449304985,1609205039
11546464:170:0x5c7dfddb448356413c6c7d3e8129d021944b25691bbd49d3dd30e887ed5a2918:271:271,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe90b4aa6002e263031e9a05d50ce8709b9f92fa8,DAI,Variable,Stable,55231105836536381317953681,30462211673072762635907363,1609212122
11546738:43:0xa6c0731d7d3a2794aa5fa5369e5f8d176d8163e01c0a6a43a876753fad840c6c:154:154,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4396a292512aa418087645b56a3a76333bd10e28,USDC,Variable,Stable,49900622113654961402879027,19801244227309922805758054,1609215999
11546827:55:0x5e75fc35425c6ef83c475ae1c267d81a2c575b7ff7b6cc0a237b513c3d8907c1:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Stable,Variable,50498921699282174538343310,20997843398564349076686621,1609217280
11546832:23:0x414fdb910ffb740d242db4f53c25ffd6bf4e2a783f091d1032b9c2e895153010:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,USDC,Variable,Stable,50498922327743377356901293,20997844655486754713802586,1609217348
11546842:133:0xe63363ea4b7a7bdd4f11708d0cd62450f7aa3a79833b4589c270d166f107f61e:170:170,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x56f08f2947cc582dc3c7235118d0413fce4bb27a,DAI,Variable,Stable,55257446392626924518697923,30514892785253849037395845,1609217538
11547755:115:0x3a614a570ab6a4a6186b97854d1071ffe1935947f6a89fe3d754b053ecb05b5d:265:265,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,USDC,Stable,Variable,53714738448560356668742191,27429476897120713337484381,1609229453
11547767:110:0xd8ca90e0769069d43f3dd3825469a8fe6dfdd66063aecaa46db96f8f14f1e8d7:220:220,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x72dbb36793cbfc871ec3bca152ac345147d9dd0d,USDC,Variable,Stable,53714740016673323314142881,27429480033346646628285762,1609229626
11548692:125:0xb7e26be507d4138bc903f51efb00aa05fbf5ea083be78aaa326f2c746377f4ab:310:310,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,DAI,Stable,Variable,57107663002083358402830564,34215326004166716805661128,1609241912
11548695:175:0x8e1541a18529f509a774ef468a760666737358b1e1dba03531fc6cfcccbf01ca:226:226,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,DAI,Variable,Stable,57107663295947715639267658,34215326591895431278535315,1609241939
11548713:117:0x8c4da5dc941458ad4187fad0bbb6d2f18999e910e64a379c2cd033c47093de81:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa0d9125a529fd0f54a59fa75a61ab333ad777d68,USDC,Variable,Stable,54156354969817995513601406,28312709939635991027202812,1609242115
11549140:48:0xb709976b5c54e1c350d7dbeb8fcd3402052c1010144c06ff3ec8ca5506a695a8:109:109,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa841dce331726a6b9d31f1fcebb96b8ff291ea14,USDC,Variable,Stable,54213453046401556886445746,28426906092803113772891491,1609247670
11549278:123:0xa5c6e73388af30655560202502ff4e51813823bfed750d236979bfcacf7b454e:181:181,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,USDC,Stable,Variable,54264222822145551621722591,28528445644291103243445182,1609249363
11549280:79:0x047e9e698ed43f8ce496bf4d33a4d6ad747396589b06472eac9b657e569ccd96:141:141,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,USDC,Variable,Stable,54264223312152413948702317,28528446624304827897404634,1609249418
11550491:18:0x1d8b8b64a1dbde4229c0080dc64fd1ad5990ea3260cfb8b9bb6824d9f88b3ce3:50:50,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x136aea6a78d2014e1e5263b98dcfbbcb49f2b012,DAI,Stable,Variable,87645352511244398241488224,35290705022488796482976449,1609265934
11551069:108:0x52d9cd3f392e702e16a4c1a65cbc818cb4461699efa8196703629b1f648c718f:232:232,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6b0dcbf21cef9f88fd1d2720571192ee18f0cfd4,TUSD,Variable,Stable,59233208697841013023333463,38466417395682026046666925,1609273815
11551077:99:0xbb9c8948ec558e6581016c2e542c46b0d13077f93268b04b2ef41b15accb5d74:192:192,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6b0dcbf21cef9f88fd1d2720571192ee18f0cfd4,DAI,Stable,Variable,87671417670870177983067686,35342835341740355966135373,1609273888
11553561:136:0xe32281116af0c72227797ff046c663b8f83ea8f37da108d672d0cb0e423ef83d:198:198,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2c7320be7040a0a05d4d203385da7e907a517737,LINK,Variable,Stable,56839483464115458169589382,18787638424880820718712567,1609306864
